"last_purchase","max_discount","shoe_spend","apparell_spend","acc_spend","custserv_calls","churn","acc_purchasers","promo_purchaser","shoe_orders","apparel_orders","acc_orders","gender","ecommShopper","bhShopper","state","area_code","phone"
62,0,146.9,"223.8",89,2,1,0,0,1,3,3,"Female",FALSE,TRUE,"TX",510,"361-2349"
88.5,0,181.4,"65.6",105,3,0,0,0,1,1,3,"Male",TRUE,TRUE,"MA",415,"416-7393"
67.5,0,275.7,"208.7",92,3,0,0,0,2,2,3,"Male",TRUE,FALSE,"FL",510,"365-1688"
69,0.24,339.7,"163.5",108,3,0,0,1,3,2,3,"Male",FALSE,TRUE,"KY",415,"404-6357"
59,0,271,"168.1",132,0,0,0,0,2,2,4,"Male",FALSE,TRUE,"WV",415,"381-7597"
63.5,0.12,286,"121",90,2,0,0,1,2,2,3,"Male",TRUE,TRUE,"WY",510,"392-2733"
42.5,0,220.9,"194.2",86,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"CA",510,"379-5503"
44,0,315.8,"122.5",100,2,0,1,0,3,2,3,"Male",TRUE,TRUE,"MN",408,"374-9531"
55.5,0,258.3,"98.3",116,5,1,0,0,2,2,4,"Male",TRUE,FALSE,"GA",415,"368-5437"
52,0.23,222.6,"217",137,0,0,0,1,2,3,4,"Female",FALSE,FALSE,"VA",510,"328-6289"
65,0,224.8,"180.1",131,2,0,0,0,2,2,4,"Male",FALSE,TRUE,"OR",415,"367-5923"
73.5,0.26,210.8,"162.2",99,1,0,0,1,2,2,3,"Male",FALSE,TRUE,"UT",408,"410-4023"
83,0,298.8,"236.5",76,2,0,0,0,2,3,3,"Female",FALSE,TRUE,"OR",510,"409-8814"
84,0,370.1,"158",85,0,1,0,0,3,2,3,"Female",FALSE,TRUE,"TX",415,"417-4456"
71.5,0.38,289.7,"264",98,0,0,0,1,2,3,3,"Male",TRUE,FALSE,"WI",510,"369-3756"
47,0,134.1,"106.3",63,1,0,0,0,1,2,2,"Male",TRUE,TRUE,"IL",408,"379-2514"
62,0,203.3,"140.5",135,3,0,0,0,2,2,4,"Female",FALSE,TRUE,"NH",408,"420-3192"
88.5,0.16,239.7,"202.1",89,1,0,0,1,2,2,3,"Male",FALSE,TRUE,"NJ",415,"410-5713"
75.5,0.44,217,"244.9",100,2,0,0,1,2,3,3,"Male",FALSE,TRUE,"NV",415,"404-3105"
96,0.12,200.8,"170.6",123,2,0,1,1,2,2,4,"Male",FALSE,FALSE,"AK",510,"352-9130"
80,0,224.3,"172.3",95,2,0,0,0,2,2,3,"Male",TRUE,TRUE,"ID",415,"350-4297"
63,0,183.4,"219.3",136,5,1,0,0,2,3,4,"Male",TRUE,TRUE,"IN",415,"362-5899"
76,0,199.7,"265.3",66,2,0,0,0,2,3,2,"Male",TRUE,TRUE,"MI",408,"345-2448"
70,0,245.2,"67.7",84,1,0,0,0,2,1,3,"Female",TRUE,FALSE,"WI",415,"386-8943"
71,0.42,274.2,"129.7",95,0,0,0,1,2,2,3,"Male",FALSE,TRUE,"IN",415,"332-9118"
66.5,0,243.5,"116.9",99,1,0,0,0,2,2,3,"Female",FALSE,FALSE,"MO",415,"338-7305"
94,0.28,170.3,"167.4",86,2,0,0,1,1,2,3,"Male",FALSE,TRUE,"KY",415,"345-4551"
31,0,226.3,"94.4",141,0,1,1,0,2,2,4,"Male",FALSE,FALSE,"NY",415,"421-8537"
92.5,0,299.8,"76.8",99,0,0,0,0,3,1,3,"Female",FALSE,FALSE,"FL",510,"363-1560"
64,0,314.9,"212.5",153,1,1,1,0,3,3,5,"Male",FALSE,FALSE,"WV",510,"420-9971"
62,0,219.5,"163.6",134,2,0,0,0,2,2,4,"Male",FALSE,FALSE,"IN",510,"382-4952"
92,0.32,276.9,"172.9",88,1,0,0,1,2,2,3,"Male",FALSE,TRUE,"MN",408,"386-3796"
60,0,205,"123.7",125,2,0,0,0,2,2,4,"Male",TRUE,FALSE,"KS",415,"378-2432"
76.5,0,263.5,"236.6",80,2,0,0,0,2,3,3,"Female",FALSE,TRUE,"DE",415,"354-9068"
96,0,248.1,"130.1",70,1,0,0,0,2,2,2,"Female",TRUE,FALSE,"MA",415,"389-3206"
58.5,0.34,309.9,"189.6",97,4,0,1,1,3,2,3,"Male",FALSE,TRUE,"WI",415,"378-3722"
44,0,230.4,"153.7",89,3,0,0,0,2,2,3,"Male",FALSE,FALSE,"CT",510,"380-7277"
69.5,0,329,"102.2",106,3,0,0,0,3,2,3,"Male",FALSE,TRUE,"NY",415,"389-6081"
48.5,0.23,214.6,"209.8",74,2,0,0,1,2,2,2,"Male",FALSE,TRUE,"CT",408,"380-3329"
57,0,226.3,"190.6",96,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"DE",408,"362-6528"
50,0.33,304.2,"205.5",95,1,0,0,1,3,2,3,"Male",FALSE,TRUE,"GA",408,"359-5160"
57,0.3,242.3,"181.8",93,3,0,0,1,2,2,3,"Male",FALSE,TRUE,"NE",510,"409-9494"
67,0,258.6,"118.7",131,2,0,0,0,2,2,4,"Male",FALSE,TRUE,"OH",415,"363-4967"
59.5,0,222.8,"173.2",100,3,1,1,0,2,2,3,"Female",TRUE,FALSE,"MN",510,"371-6284"
54.5,0,361,"196.4",123,0,1,0,0,3,2,4,"Female",FALSE,TRUE,"WY",510,"366-1084"
57.5,0.4,236.2,"115.7",140,1,0,0,1,2,2,4,"Female",TRUE,FALSE,"TX",415,"350-8680"
89.5,0.19,356.1,"196.7",75,1,0,0,1,3,2,3,"Male",FALSE,TRUE,"NC",408,"387-7757"
82,0,333.3,"155.5",63,1,1,0,0,3,2,2,"Male",TRUE,TRUE,"PA",415,"365-2008"
61,0.31,328.1,"249.3",97,5,0,0,1,3,3,3,"Female",FALSE,TRUE,"TX",415,"408-9572"
71.5,0,253.5,"118.3",152,2,0,0,0,2,2,5,"Male",FALSE,TRUE,"AZ",415,"333-2337"
92,0.28,185.9,"183",85,2,0,0,1,2,2,3,"Female",TRUE,TRUE,"OR",408,"353-3061"
59.5,0.3,209.5,"232.3",120,2,0,0,1,2,3,4,"Male",TRUE,TRUE,"MT",415,"420-5652"
97,0,278.8,"235.1",156,0,0,0,0,2,3,5,"Female",TRUE,TRUE,"OK",415,"336-6085"
73,0,210,"264.3",110,4,1,1,0,2,3,3,"Female",FALSE,TRUE,"PA",510,"365-7774"
60.5,0.28,231,"203.9",77,2,0,0,1,2,2,3,"Female",FALSE,TRUE,"WI",510,"338-8784"
35.5,0,335,"226.6",120,2,1,0,0,3,3,4,"Male",FALSE,FALSE,"AL",408,"359-5731"
82.5,0.32,275.3,"162.2",108,6,0,0,1,2,2,3,"Female",FALSE,TRUE,"NE",510,"422-8333"
68.5,0,275.6,"219.2",124,2,1,0,0,2,3,4,"Female",FALSE,TRUE,"TX",510,"395-3026"
90,0,250.3,"195.3",117,0,0,0,0,2,2,4,"Female",FALSE,TRUE,"MI",510,"396-1278"
19,0,114.9,"120.7",101,2,0,0,0,1,2,3,"Male",FALSE,TRUE,"IN",510,"361-5864"
39.5,0.25,284.1,"121.5",143,1,0,0,1,2,2,4,"Female",TRUE,FALSE,"MO",408,"400-3497"
121,0,209.8,"82.5",138,1,0,0,0,2,1,4,"Female",TRUE,TRUE,"MS",415,"408-3977"
116,0.38,274.8,"166.6",70,1,0,0,1,2,2,2,"Male",FALSE,TRUE,"WV",510,"419-4310"
25,0.31,136.2,"94.7",117,0,0,0,1,1,2,4,"Male",TRUE,FALSE,"ME",415,"403-1742"
65,0,258.8,"191.4",106,1,0,0,0,2,2,3,"Female",TRUE,FALSE,"IA",408,"395-5285"
66.5,0,292.7,"140",117,1,0,0,0,2,2,4,"Male",FALSE,FALSE,"TN",415,"391-5516"
89.5,0,290.3,"78.2",173,1,1,1,0,2,1,5,"Male",FALSE,TRUE,"CT",415,"406-9926"
87,0,260.1,"231.5",114,0,0,0,0,2,3,4,"Male",FALSE,FALSE,"MA",510,"352-5000"
78,0,216,"189.7",97,5,1,0,0,2,2,3,"Male",TRUE,TRUE,"WY",415,"353-3759"
68.5,0,269,"138.5",133,3,1,1,0,2,2,4,"Male",TRUE,FALSE,"RI",510,"417-4826"
87,0.31,259.9,"161.6",132,2,0,0,1,2,2,4,"Male",TRUE,TRUE,"AZ",415,"419-3937"
67.5,0,304.3,"193.4",106,0,0,0,0,3,2,3,"Male",FALSE,TRUE,"NJ",415,"339-4068"
50,0,184.1,"257.7",122,0,0,0,0,2,3,4,"Male",FALSE,TRUE,"FL",415,"343-6314"
88,0.35,246.1,"185.9",169,0,1,1,1,2,2,5,"Male",FALSE,FALSE,"DE",415,"413-7743"
51,0.36,252.5,"211.4",105,3,0,0,1,2,2,3,"Male",FALSE,TRUE,"IA",510,"406-4710"
70.5,0,209.4,"236.5",71,0,0,0,0,2,3,2,"Male",TRUE,FALSE,"NV",415,"373-5196"
69.5,0,141.4,"85.6",94,3,0,0,0,1,1,3,"Male",TRUE,FALSE,"FL",415,"381-5047"
57.5,0.18,287.1,"130.6",136,0,1,1,1,2,2,4,"Male",FALSE,FALSE,"GA",408,"355-2634"
68.5,0,224.6,"246.8",88,0,0,0,0,2,3,3,"Male",FALSE,TRUE,"FL",510,"389-6955"
82.5,0,168.5,"87.9",120,4,1,0,0,1,1,4,"Male",TRUE,TRUE,"ID",415,"332-2650"
55.5,0.39,240.7,"157.2",86,2,0,0,1,2,2,3,"Male",FALSE,TRUE,"AK",415,"345-9153"
63,0,223.7,"151.7",77,2,0,0,0,2,2,3,"Male",FALSE,TRUE,"AL",510,"391-8677"
89.5,0,233,"162.4",101,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"TX",415,"382-8518"
87.5,0,237.7,"109.1",117,2,0,0,0,2,2,4,"Male",FALSE,TRUE,"AR",510,"376-1000"
88,0,266.4,"67.6",70,0,0,0,0,2,1,2,"Female",FALSE,TRUE,"KS",408,"383-1431"
68,0,259.4,"217.8",112,2,0,1,0,2,3,4,"Female",TRUE,TRUE,"RI",510,"422-8268"
69,0,293.4,"115.1",77,0,0,1,0,2,2,3,"Male",TRUE,FALSE,"NV",415,"376-4540"
82.5,0,233.3,"191.2",125,1,0,0,0,2,2,4,"Male",TRUE,TRUE,"SC",510,"377-8608"
50.5,0.4,302.4,"145.9",92,3,0,0,1,3,2,3,"Male",FALSE,FALSE,"MN",510,"355-7895"
74,0,302.3,"124",112,1,0,0,0,3,2,4,"Male",TRUE,TRUE,"WI",408,"336-2190"
50,0,175.1,"139",92,1,0,0,0,1,2,3,"Male",FALSE,FALSE,"VA",510,"387-7641"
78.5,0,148.5,"191.1",126,0,0,0,0,1,2,4,"Male",FALSE,TRUE,"MO",415,"385-3111"
64.5,0,258,"220",96,2,0,0,0,2,3,3,"Female",FALSE,TRUE,"NC",408,"405-7542"
77.5,0,248.5,"140.5",83,3,0,0,0,2,2,3,"Male",FALSE,TRUE,"IN",415,"354-7201"
102.5,0,214,"19.2",139,0,0,0,0,2,1,4,"Male",TRUE,TRUE,"TX",510,"413-9055"
75.5,0.33,308.1,"183.8",121,2,0,0,1,3,2,4,"Male",FALSE,TRUE,"DE",415,"361-9845"
94,0,254,"88.5",171,0,0,0,0,2,1,5,"Male",FALSE,TRUE,"MO",510,"362-1146"
74.5,0,154.5,"309.9",79,1,1,1,0,1,3,3,"Male",FALSE,TRUE,"NV",408,"351-4025"
41,0,254.6,"237.4",13,1,0,1,0,2,3,1,"Male",TRUE,FALSE,"WY",415,"406-1349"
66.5,0,273,"65.1",80,1,0,0,0,2,1,3,"Male",FALSE,TRUE,"KS",510,"354-2434"
94,0,351.7,"104.4",69,2,0,0,0,3,2,2,"Male",TRUE,FALSE,"NM",510,"382-5478"
79.5,0,140.3,"149.9",123,1,0,0,0,1,2,4,"Female",FALSE,FALSE,"MS",510,"380-6722"
47.5,0,82.6,"131.7",106,1,0,0,0,1,2,3,"Male",FALSE,TRUE,"NH",408,"333-7449"
72,0,119.8,"143",75,1,0,0,0,1,2,3,"Male",TRUE,FALSE,"TN",408,"418-6512"
114,0,186.1,"186",161,2,0,0,0,2,2,5,"Male",FALSE,TRUE,"OK",415,"408-2002"
98,0.28,206.3,"138",78,1,0,0,1,2,2,3,"Female",FALSE,TRUE,"AL",408,"404-5387"
74,0.36,348.1,"256.2",113,3,0,0,1,3,3,4,"Female",FALSE,FALSE,"CT",415,"375-2098"
77.5,0.17,284.5,"192.1",161,1,0,0,1,2,2,5,"Female",FALSE,TRUE,"DC",415,"354-1558"
63,0.21,218.2,"233.3",119,1,0,0,1,2,3,4,"Female",TRUE,FALSE,"MN",408,"378-7418"
54,0,304.9,"147.1",59,2,0,0,0,3,2,2,"Female",TRUE,TRUE,"MI",415,"393-2524"
84,0,291.1,"171.5",103,1,0,0,0,2,2,3,"Female",TRUE,TRUE,"NH",510,"370-3359"
41.5,0,231.4,"287",100,1,0,0,0,2,3,3,"Male",FALSE,TRUE,"OK",408,"350-4820"
93,0.25,241.8,"165",83,0,0,0,1,2,2,3,"Male",FALSE,FALSE,"OK",408,"395-2854"
57,0.37,270,"135.4",117,1,0,0,1,2,2,4,"Male",TRUE,TRUE,"WI",415,"333-8954"
74.5,0.23,262.1,"184.5",95,4,0,1,1,2,2,3,"Female",FALSE,TRUE,"WV",510,"355-5009"
95,0,229.1,"176",114,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"MN",415,"401-9420"
76.5,0.29,250.6,"189.7",111,2,0,0,1,2,2,3,"Male",TRUE,TRUE,"IL",415,"378-7299"
70,0.36,152.2,"139.3",109,6,1,0,1,1,2,3,"Male",TRUE,TRUE,"UT",510,"327-3587"
57.5,0,252.3,"240.8",101,1,0,0,0,2,3,3,"Male",TRUE,TRUE,"NC",510,"417-5067"
90.5,0,346,"130.6",0,1,0,0,0,3,2,0,"Male",FALSE,TRUE,"WI",415,"383-6373"
76.5,0,265.9,"134.3",89,1,0,0,0,2,2,3,"Female",FALSE,TRUE,"WI",415,"420-8308"
27,0,284.9,"113.3",117,1,0,0,0,2,2,4,"Male",TRUE,TRUE,"IN",510,"363-2407"
69.5,0,183.5,"147.8",121,1,0,0,0,2,2,4,"Male",TRUE,FALSE,"ND",415,"389-7620"
52.5,0.17,290.2,"143.4",117,0,0,1,1,2,2,4,"Male",FALSE,TRUE,"ID",415,"339-7485"
78,0.39,147.6,"194.4",95,3,0,0,1,1,2,3,"Female",TRUE,TRUE,"NV",510,"331-8484"
81,0,263.4,"180.9",104,2,0,0,0,2,2,3,"Male",FALSE,TRUE,"MN",415,"369-2625"
74.5,0.28,298.2,"83.3",161,0,0,0,1,2,1,5,"Female",FALSE,TRUE,"KS",510,"375-8505"
81,0,180.3,"194.7",180,1,0,0,0,1,2,5,"Male",TRUE,TRUE,"CO",408,"372-9091"
21,0.21,257,"209.1",151,1,0,0,1,2,2,5,"Male",FALSE,FALSE,"TX",415,"408-1486"
84.5,0,327.3,"168.9",66,3,0,0,0,3,2,2,"Male",FALSE,FALSE,"AK",415,"336-6533"
52,0.25,161.2,"148.9",129,2,0,0,1,1,2,4,"Female",FALSE,TRUE,"MN",510,"357-9832"
52,0,268.2,"122.5",97,2,0,0,0,2,2,3,"Male",FALSE,FALSE,"DC",510,"368-8964"
62.5,0.23,354.5,"136.6",95,1,0,0,1,3,2,3,"Male",FALSE,TRUE,"OK",408,"408-6496"
68,0,338.5,"153.8",110,2,0,1,0,3,2,3,"Male",TRUE,TRUE,"MS",510,"340-8875"
80.5,0,232.1,"101.8",94,6,1,0,0,2,2,3,"Male",TRUE,FALSE,"NY",415,"356-5475"
63.5,0,353,"225.8",134,0,1,0,0,3,3,4,"Male",FALSE,TRUE,"SC",408,"373-6922"
92.5,0,214.4,"166.5",149,1,0,0,0,2,2,5,"Male",FALSE,TRUE,"MO",415,"353-7822"
86.5,0.31,190.9,"166.4",103,1,0,0,1,2,2,3,"Female",TRUE,TRUE,"ND",415,"343-2392"
92,0,260,"168.5",148,0,0,0,0,2,2,4,"Male",FALSE,FALSE,"NJ",510,"352-9836"
65,0,280.6,"163.4",135,1,0,0,0,2,2,4,"Male",TRUE,TRUE,"KY",415,"385-4715"
76.5,0,178.2,"159.3",141,3,0,0,0,1,2,4,"Female",TRUE,TRUE,"GA",415,"390-3401"
31,0.4,170.2,"311.3",63,2,0,0,1,1,3,2,"Male",FALSE,FALSE,"CO",510,"370-9592"
61,0,235.4,"320.5",112,0,1,0,0,2,3,4,"Male",TRUE,TRUE,"RI",408,"329-7347"
76,0,194.9,"143.3",112,3,0,1,0,2,2,4,"Male",FALSE,TRUE,"AL",510,"387-2919"
101,0.41,272.3,"107.3",59,1,0,0,1,2,2,2,"Male",FALSE,TRUE,"FL",415,"415-6110"
41,0,243.1,"116.5",85,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"OR",415,"362-4685"
85.5,0.33,161.6,"285.4",62,4,1,0,1,1,3,2,"Female",FALSE,FALSE,"WV",510,"418-6651"
85.5,0,174.1,"85.7",83,0,0,0,0,1,1,3,"Male",TRUE,FALSE,"HI",415,"410-3503"
61.5,0,230,"287.2",83,1,0,0,0,2,3,3,"Male",FALSE,TRUE,"MI",408,"409-3786"
67.5,0,264.3,"194.2",152,0,0,0,0,2,2,5,"Male",FALSE,TRUE,"IN",415,"392-2268"
55.5,0,234.9,"179.4",115,1,0,0,0,2,2,4,"Male",FALSE,FALSE,"NM",408,"415-5008"
69,0.28,221.1,"77.1",147,0,1,1,1,2,1,4,"Male",FALSE,TRUE,"OK",510,"405-4109"
53,0,295.2,"190.4",107,4,0,0,0,2,2,3,"Female",FALSE,TRUE,"KS",415,"346-8581"
64.5,0.19,219.6,"211.6",126,3,0,0,1,2,2,4,"Male",FALSE,TRUE,"ID",408,"381-5273"
66.5,0,213.5,"246.4",124,1,0,0,0,2,3,4,"Female",FALSE,TRUE,"DE",510,"346-2359"
47,0,221,"26",89,0,0,0,0,2,1,3,"Male",FALSE,TRUE,"NE",415,"369-5942"
58,0.28,160.9,"129.5",104,1,0,1,1,1,2,3,"Female",FALSE,TRUE,"WY",415,"412-3726"
64,0,271.2,"146.4",110,1,0,0,0,2,2,3,"Male",TRUE,TRUE,"TN",415,"374-6525"
68,0,271.9,"232.4",107,0,0,0,0,2,3,3,"Male",FALSE,TRUE,"SC",415,"368-5165"
65.5,0,235.4,"170.2",116,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"MD",415,"336-5702"
25,0,161.8,"112.6",109,2,1,0,0,1,2,3,"Male",FALSE,FALSE,"ID",415,"411-4714"
91,0,325,"180.5",90,1,1,0,0,3,2,3,"Male",FALSE,TRUE,"MD",415,"370-2688"
83,0,286.8,"136",132,1,0,0,0,2,2,4,"Male",TRUE,TRUE,"CT",415,"342-5701"
57,0.34,269.5,"102.8",148,2,0,0,1,2,2,4,"Female",FALSE,TRUE,"MD",415,"370-5626"
33.5,0,266.9,"124.7",90,1,0,0,0,2,2,3,"Female",TRUE,TRUE,"MD",408,"365-3493"
49.5,0,266.1,"273.5",132,1,0,0,0,2,3,4,"Female",FALSE,FALSE,"WV",415,"354-4577"
68.5,0,234.4,"167.2",107,1,0,0,0,2,2,3,"Female",TRUE,TRUE,"MT",510,"392-6420"
45,0,258.8,"165.3",85,1,0,0,0,2,2,3,"Female",TRUE,TRUE,"NJ",415,"419-6133"
61.5,0,223,"167",100,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"KS",510,"392-5605"
113.5,0,239.7,"250.8",105,5,0,0,0,2,3,3,"Female",FALSE,FALSE,"WY",415,"400-3197"
52.5,0,270.9,"227.1",121,0,0,0,0,2,3,4,"Male",FALSE,TRUE,"UT",510,"353-7407"
79.5,0,345,"172.2",104,0,1,0,0,3,2,3,"Female",FALSE,TRUE,"CA",415,"417-1488"
71,0,297.7,"156.4",115,5,0,0,0,2,2,4,"Male",FALSE,TRUE,"NC",415,"354-2985"
63.5,0.19,220.7,"155.4",82,3,0,0,1,2,2,3,"Male",FALSE,FALSE,"NC",408,"338-7527"
55,0,360,"193.6",129,2,1,0,0,3,2,4,"Male",FALSE,TRUE,"MD",510,"373-7974"
89,0,276.3,"132.6",132,3,0,0,0,2,2,4,"Male",FALSE,TRUE,"MI",415,"363-5450"
89.5,0.31,293.6,"218.5",90,3,0,0,1,2,3,3,"Female",TRUE,TRUE,"FL",408,"410-7108"
77,0.12,253,"121.3",105,2,0,0,1,2,2,3,"Female",TRUE,TRUE,"OR",415,"357-8515"
33.5,0.23,348.2,"132.6",72,1,0,0,1,3,2,2,"Female",FALSE,FALSE,"TN",415,"418-2402"
43,0,261,"183.4",79,1,0,0,0,2,2,3,"Male",FALSE,TRUE,"CO",415,"388-7701"
77.5,0,254.8,"167.3",149,2,0,0,0,2,2,5,"Male",FALSE,TRUE,"KS",415,"398-8801"
81.5,0.15,224.3,"140.6",119,1,0,1,1,2,2,4,"Female",TRUE,FALSE,"MO",408,"405-4420"
75,0,332.9,"193",113,3,1,0,0,3,2,4,"Male",FALSE,TRUE,"AL",408,"374-9203"
49.5,0,343.5,"210.7",116,1,1,0,0,3,2,4,"Female",FALSE,TRUE,"FL",510,"384-5004"
30,0,255,"216.6",95,1,0,0,0,2,3,3,"Female",FALSE,TRUE,"NM",415,"397-7453"
75.5,0,238.1,"210.3",90,1,0,1,0,2,2,3,"Male",TRUE,TRUE,"ID",415,"359-6196"
65.5,0,282.1,"175.2",94,2,0,0,0,2,2,3,"Female",TRUE,FALSE,"PA",510,"352-9017"
53,0,271.4,"98",88,2,0,0,0,2,2,3,"Male",FALSE,TRUE,"MI",510,"355-9508"
99.5,0.34,286.8,"131.7",140,0,0,0,1,2,2,4,"Male",FALSE,FALSE,"IL",415,"350-6639"
75,0,255.7,"188.2",81,3,0,0,0,2,2,3,"Male",FALSE,TRUE,"VT",510,"386-2923"
113,0,227.8,"199.6",136,0,1,1,0,2,2,4,"Female",TRUE,TRUE,"MA",415,"376-4705"
54,0.27,338.4,"124",123,1,0,0,1,3,2,4,"Male",FALSE,TRUE,"AR",510,"419-6033"
58,0,247.3,"139.9",93,1,0,0,0,2,2,3,"Male",FALSE,FALSE,"AK",408,"383-9255"
79,0,167,"240.2",107,1,0,0,0,1,3,3,"Male",TRUE,TRUE,"WI",415,"360-4320"
43,0,217.7,"227.5",94,1,0,0,0,2,3,3,"Male",FALSE,TRUE,"WA",415,"341-8467"
73.5,0.21,312.6,"226.3",108,2,0,0,1,3,3,3,"Male",FALSE,TRUE,"AR",415,"365-2341"
94,0,256.9,"226.1",143,1,1,1,0,2,3,4,"Male",FALSE,TRUE,"AL",415,"375-2975"
82,0,326.7,"180.6",60,3,1,0,0,3,2,2,"Female",TRUE,TRUE,"MO",408,"411-5958"
63.5,0,282.3,"186.1",113,2,0,0,0,2,2,4,"Male",TRUE,TRUE,"MS",415,"417-9128"
102.5,0,240.7,"181.8",92,5,1,0,0,2,2,3,"Male",FALSE,FALSE,"MN",510,"399-5291"
78.5,0,236.8,"271.7",97,1,0,0,0,2,3,3,"Male",TRUE,TRUE,"CO",408,"419-7415"
76.5,0,326.8,"190.6",96,1,0,0,0,3,2,3,"Female",FALSE,FALSE,"UT",415,"384-1621"
90,0,123.9,"139.6",94,1,0,0,0,1,2,3,"Female",FALSE,TRUE,"AZ",415,"407-7035"
67.5,0,275.6,"134.2",94,0,0,0,0,2,2,3,"Male",TRUE,TRUE,"UT",415,"355-9356"
88.5,0,272.7,"166.7",68,1,0,0,0,2,2,2,"Male",FALSE,TRUE,"ME",510,"404-3592"
98.5,0,275.2,"197.3",131,1,0,0,0,2,2,4,"Male",FALSE,TRUE,"NE",408,"352-7072"
67.5,0.3,341.6,"190.1",98,2,0,0,1,3,2,3,"Male",FALSE,TRUE,"LA",510,"380-7624"
72.5,0.36,233,"133.2",80,6,1,0,1,2,2,3,"Male",TRUE,TRUE,"KY",415,"333-3010"
67,0,287.5,"139.7",90,2,0,0,0,2,2,3,"Female",TRUE,TRUE,"SC",415,"360-1745"
85,0,319.7,"60.2",106,0,0,0,0,3,1,3,"Female",FALSE,TRUE,"MD",510,"341-1412"
55,0,192.3,"221.3",103,1,0,1,0,2,3,3,"Male",TRUE,FALSE,"RI",510,"349-4369"
52.5,0,234.3,"187.9",94,1,0,1,0,2,2,3,"Male",TRUE,TRUE,"IL",510,"331-6629"
80.5,0,264.3,"163.4",70,0,0,0,0,2,2,2,"Male",FALSE,TRUE,"CA",415,"394-9220"
75,0,244.5,"161.9",120,0,0,0,0,2,2,4,"Male",TRUE,FALSE,"GA",415,"371-2155"
85.5,0,352.4,"205.3",50,4,1,0,0,3,2,2,"Male",TRUE,FALSE,"IN",510,"391-1499"
65.5,0.31,290.2,"226.8",115,4,0,0,1,2,3,4,"Male",FALSE,TRUE,"SC",415,"408-5601"
52,0,261,"156",98,3,0,0,0,2,2,3,"Female",FALSE,TRUE,"SD",510,"331-9149"
56,0.28,314.6,"197.2",76,3,0,0,1,3,2,3,"Female",FALSE,TRUE,"KS",415,"401-5012"
71.5,0,300.8,"146",73,2,0,0,0,3,2,2,"Male",FALSE,TRUE,"CT",415,"389-2114"
68,0,299.1,"133.1",100,1,0,1,0,3,2,3,"Male",FALSE,TRUE,"NV",510,"419-9688"
84,0.39,263.2,"250.4",113,1,0,0,1,2,3,4,"Male",FALSE,TRUE,"MD",415,"367-9765"
84,0.28,265.6,"134.1",25,1,0,0,1,2,2,1,"Female",TRUE,TRUE,"DE",510,"419-9509"
71.5,0.25,311.6,"111.4",130,1,0,0,1,3,2,4,"Male",TRUE,TRUE,"AL",408,"333-3447"
98.5,0,204.4,"193.7",136,1,0,0,0,2,2,4,"Male",TRUE,TRUE,"MA",408,"357-1085"
60.5,0,209.2,"182.2",95,0,0,0,0,2,2,3,"Male",TRUE,TRUE,"MI",510,"329-2388"
67.5,0,356.6,"191.1",140,2,1,0,0,3,2,4,"Male",FALSE,TRUE,"HI",415,"385-4766"
65,0,310.3,"229.9",107,3,1,0,0,3,3,3,"Female",FALSE,TRUE,"NV",510,"342-8167"
96.5,0.24,279.3,"259.8",106,1,0,0,1,2,3,3,"Female",FALSE,FALSE,"GA",408,"377-1218"
57.5,0,168.3,"215.9",64,0,0,0,0,1,3,2,"Male",FALSE,TRUE,"KS",415,"347-7773"
85,0,263.3,"249.3",148,3,0,0,0,2,3,4,"Female",TRUE,FALSE,"NE",415,"354-7314"
55.5,0,146.1,"215.2",103,0,0,0,0,1,3,3,"Female",TRUE,TRUE,"VA",510,"343-4696"
70,0,238.5,"214.3",97,3,0,0,0,2,3,3,"Female",FALSE,TRUE,"NM",415,"417-6330"
60.5,0,201.7,"213.1",86,0,0,0,0,2,3,3,"Male",FALSE,TRUE,"VT",415,"386-6535"
43.5,0,239.3,"156.6",129,3,0,0,0,2,2,4,"Male",TRUE,TRUE,"NY",408,"337-6851"
61,0.31,302.1,"175.6",101,4,0,0,1,3,2,3,"Male",FALSE,TRUE,"OK",408,"364-2495"
64.5,0.32,190.2,"147.8",129,1,0,0,1,2,2,4,"Male",TRUE,TRUE,"WY",415,"403-7775"
91,0.29,193.2,"141.7",117,3,0,1,1,2,2,4,"Male",TRUE,FALSE,"UT",415,"349-3843"
99.5,0,267.6,"133",83,0,0,0,0,2,2,3,"Male",FALSE,TRUE,"UT",415,"387-2014"
43,0,294.8,"117.9",96,3,0,0,0,2,2,3,"Female",TRUE,FALSE,"UT",408,"403-4298"
40,0,262.2,"158.5",78,1,0,1,0,2,2,3,"Male",FALSE,FALSE,"SD",415,"379-7290"
96.5,0,253.9,"173.9",116,3,0,0,0,2,2,4,"Female",FALSE,TRUE,"TX",510,"395-6002"
74,0,268.4,"138.6",137,2,0,0,0,2,2,4,"Male",FALSE,TRUE,"VT",510,"395-6369"
81,0.33,226.6,"93",122,1,0,0,1,2,2,4,"Male",TRUE,FALSE,"WI",415,"408-6089"
